"","Geo_FIPS","MAJORITY","AADT","TC","Percentage.of.below.18","Percentage.of.above.65","Percentage.of.non.white.pop","Percentage.of.less.than.HS","Percentage.of.unemployment","MHI","Population.Density..Per.Sq..Mile.","PM2.5","Traffic"
"258",6037134422,23,0,0,0.22,0.16,0.36,0.04,0.06,121250,5454.178,10.69531607,622.2150763
"259",6037134423,23,0,0,0.17,0.24,0.31,0.06,0.04,100950,5873.015,10.67639216,380.3940262
"260",6037134424,23,0,0,0.18,0.23,0.29,0.04,0.08,147679,2035.142,10.2593901,419.9639179
"261",6037134520,24,0,0,0.25,0.09,0.53,0.35,0.03,46011,16524.56,11.5987061,1045.567517
"262",6037134521,23,0,0,0.29,0.04,0.67,0.49,0.06,57669,27174.61,11.67746028,1223.924428
"263",6037134522,23,0,0,0.26,0.07,0.52,0.31,0.07,37869,17540.02,11.32227028,1012.14744
"264",6037134710,23,0,0,0.26,0.1,0.7,0.33,0.07,46050,26688.55,12.10983792,1038.579609
"265",6037134720,23,0,0,0.2,0.1,0.71,0.22,0.08,66650,13280.58,12.54060138,1103.557438
"266",6037134901,23,0,0,0.21,0.17,0.27,0.13,0.04,74125,7722.227,12.76048166,1121.291001
"267",6037134904,23,0,0,0.17,0.1,0.51,0.26,0.06,49866,10147.75,11.93699275,1226.378961
"268",6037134905,23,0,0,0.07,0.09,0.35,0.02,0.08,84224,4557.721,12.04220557,1082.964955
"269",6037135102,23,0,0,0.19,0.16,0.27,0.06,0.05,145313,5837.106,11.07405896,916.4114023
"270",6037135111,23,0,0,0.21,0.11,0.29,0.09,0.05,101554,8363.114,11.31242478,1047.952483
"271",6037135113,23,0,0,0.19,0.13,0.41,0.06,0.04,85505,14024.67,11.3408212,785.1900004
"272",6037135201,23,0,0,0.26,0.17,0.38,0.07,0.01,106550,4715.083,10.96486927,722.3644306
"273",6037135202,23,0,0,0.24,0.13,0.32,0.05,0.07,116321,6918.021,10.79494027,483.6387298
"274",6037137103,23,1,1,0.12,0.18,0.22,0.09,0.03,89344,18348.09,11.56304345,2500.157901
"275",6037137104,23,0,0,0.2,0.24,0.18,0.08,0.04,106111,2781.093,12.06378259,3293.031753
"276",6037137301,22,0,0,0.17,0.18,0.22,0.05,0.05,156250,3673.129,10.81493911,347.2177532
"277",6037137302,23,0,0,0.19,0.23,0.17,0.03,0.04,145286,4709.194,10.52350498,588.4570993
"278",6037137401,22,1,1,0.21,0.15,0.18,0.03,0.05,125781,4712.33,11.17770393,2002.050477
"279",6037137402,23,0,0,0.18,0.25,0.16,0.04,0.05,115978,4508.157,10.8917272,2550.160297
"280",6037137501,22,0,0,0.21,0.13,0.23,0.05,0.09,92156,5062.727,12.01491957,3650.02292
"281",6037137502,22,1,1,0.21,0.19,0.27,0.02,0.05,99688,5636.653,11.56367733,2748.081282
"282",6037137504,52,0,0,0.16,0.25,0.09,0.03,0.03,143875,1454.419,11.6497582,336.2062924
"283",6037138000,52,0,0,0.18,0.23,0.24,0.06,0.06,127983,2768.246,11.36947068,577.5295582
"284",6037139001,23,1,1,0.21,0.14,0.12,0.06,0.06,86488,11780.18,12.92719681,4048.266455
"285",6037139200,23,0,0,0.19,0.16,0.18,0.09,0.08,70463,12729.3,13.05253739,3153.781923
"286",6037139301,22,0,0,0.23,0.18,0.29,0.08,0.1,126328,4017.402,12.61681879,2934.117082
"287",6037139302,24,0,0,0.21,0.12,0.34,0.09,0.08,46743,38280.7,13.04237213,4178.020831
"288",6037139303,24,0,0,0.17,0.12,0.3,0.09,0.06,54470,26549.98,13.04237213,3650.347833
"289",6037139401,23,0,0,0.16,0.19,0.15,0.06,0.01,57440,7724.925,12.60171498,3953.278058
"290",6037139402,22,0,0,0.26,0.23,0.16,0.05,0.05,137578,3072.302,12.57915137,3094.117536
"291",6037139502,23,0,0,0.17,0.24,0.17,0.1,0.08,79500,7212.075,12.34764355,2134.796636
"292",6037139504,24,0,0,0.16,0.17,0.18,0.08,0.1,56212,35821.48,12.66717011,4173.018811
"293",6037139600,22,1,1,0.22,0.21,0.17,0.07,0.09,77000,5289.782,12.45084001,2829.299108
"294",6037139701,22,0,0,0.2,0.2,0.18,0.03,0.03,152833,4056.87,12.09810952,3698.410686
"295",6037139703,52,0,0,0.24,0.23,0.19,0.04,0.04,124830,1566.953,11.88097157,186.8757681
"296",6037139801,22,0,0,0.19,0.27,0.16,0.04,0.05,157557,2464.405,11.96890818,531.7578607
"297",6037139802,52,0,0,0.21,0.25,0.21,0.04,0.04,153523,1758.413,11.74846744,343.146272
"298",6037141101,23,0,0,0.22,0.09,0.26,0.02,0.04,73333,16430.98,11.59809285,3173.552163
"299",6037141102,22,0,0,0.19,0.14,0.21,0.03,0.03,98125,10388.58,11.63355936,2578.420515
"300",6037141201,23,0,0,0.14,0.09,0.22,0.03,0.05,84205,17125.34,11.73555866,3723.907002
"301",6037141202,22,0,0,0.18,0.11,0.18,0.01,0.09,81250,9891.281,11.64698253,772.5369076
"302",6037141303,24,0,0,0.1,0.15,0.2,0.03,0.05,82448,34272.69,11.80268144,5552.818695
"303",6037141304,23,0,0,0.14,0.13,0.15,0.02,0.06,98375,10891.07,11.80268144,3211.246594
"304",6037141400,22,1,1,0.22,0.21,0.21,0.03,0.04,101327,6611.74,11.9420043,6163.268679
"305",6037141500,22,0,0,0.22,0.23,0.13,0,0.04,219698,2318.261,11.6681151,4028.700419
"306",6037141600,22,0,0,0.2,0.21,0.16,0.01,0.1,196741,2811.418,11.57294261,2744.476457
"307",6037141700,22,0,0,0.21,0.2,0.12,0.01,0.07,250001,2523.641,11.47297029,732.3753171
"308",6037143200,23,1,1,0.11,0.1,0.28,0.04,0.07,75521,11054.41,11.48698965,2866.135612
"309",6037143500,23,0,0,0.22,0.11,0.16,0.02,0.09,108542,11914.15,11.55932918,1173.197462
"310",6037143602,23,0,0,0.14,0.17,0.23,0.07,0.07,106442,10782.22,11.4411813,1192.006065
"311",6037143603,23,0,0,0.11,0.13,0.2,0.02,0.08,87000,12605.04,11.53404464,2388.530383
"312",6037143700,22,0,0,0.14,0.12,0.17,0.02,0.08,111985,3006.44,11.57869279,2540.64109
"313",6037143901,52,0,0,0.23,0.22,0.12,0.02,0.09,212188,1995.232,11.42938279,1095.143943
"314",6037143902,52,0,0,0.17,0.18,0.12,0.01,0.04,110508,2840,11.4048767,598.9635734
"315",6037181000,23,1,0,0.21,0.2,0.41,0.06,0.03,116958,4072.553,11.54586553,3526.668938
"316",6037181300,23,1,0,0.17,0.18,0.51,0.08,0.04,110508,7305.947,11.72684954,2794.416207
"317",6037181400,23,0,0,0.18,0.16,0.57,0.1,0.08,85262,14561.57,11.66426642,1131.061732
"318",6037181500,23,0,0,0.18,0.17,0.44,0.14,0.06,98250,9361.995,11.57992001,806.702828
"319",6037181600,23,0,0,0.14,0.09,0.54,0.14,0.12,82443,9595.119,11.59256118,876.555019
"320",6037183101,23,0,0,0.21,0.18,0.42,0.16,0.02,54548,9077.125,11.4298025,737.1250534
"321",6037183103,23,0,0,0.2,0.09,0.56,0.22,0.09,61719,17664.44,11.49946691,1266.598929
"322",6037183104,23,0,0,0.15,0.19,0.45,0.18,0.07,92806,8392.723,11.49946691,714.7316247
"323",6037183220,23,0,0,0.19,0.15,0.56,0.27,0.08,63899,20105.97,11.55230672,670.5790782
"324",6037183221,23,0,0,0.2,0.12,0.58,0.2,0.08,60048,12906.68,11.55230672,829.2391503
"325",6037183222,23,0,0,0.15,0.21,0.48,0.13,0.09,79861,9741.609,11.56320221,575.7947178
"326",6037183300,23,0,0,0.15,0.13,0.56,0.2,0.03,75233,16684.29,11.70185673,282.9640013
"327",6037183401,23,0,0,0.2,0.14,0.59,0.25,0.06,61875,13506.75,11.7845552,216.4341254
"328",6037183402,23,0,0,0.17,0.12,0.63,0.18,0.06,65568,15162.94,11.74162162,1107.102855
"329",6037183510,23,0,0,0.18,0.14,0.45,0.25,0.07,75486,13337.12,11.77745707,229.5351189
"330",6037183520,23,0,0,0.23,0.08,0.59,0.35,0.11,52232,22756.64,11.77745707,469.0348965
"331",6037183610,23,0,0,0.21,0.1,0.5,0.33,0.09,57727,21991.19,11.77745707,516.8397407
"332",6037183620,23,0,0,0.24,0.12,0.47,0.26,0.06,55909,15570.86,11.64363901,738.0375354
"333",6037183701,23,0,0,0.15,0.12,0.41,0.25,0.03,48654,17489.91,11.68192709,1771.936816
"334",6037183702,23,0,0,0.19,0.1,0.44,0.14,0.07,62778,8334.067,11.68192709,1335.725289
"335",6037183810,23,0,0,0.24,0.06,0.57,0.32,0.11,59906,23700.3,11.82898336,1046.113703
"336",6037183820,23,0,0,0.21,0.03,0.66,0.3,0.05,46477,28907.89,11.82898336,1790.324629
"337",6037185202,22,0,0,0.16,0.15,0.4,0.17,0.07,64623,7790.991,12.14526757,657.124594
"338",6037185203,23,0,0,0.21,0.09,0.56,0.38,0.09,49698,16850.6,12.22285779,685.1839426
"339",6037185204,22,0,0,0.17,0.24,0.55,0.12,0.04,86971,5163.092,12.01395483,297.3830253
"340",6037185310,23,0,0,0.24,0.12,0.51,0.4,0.09,64671,19258.09,12.45587973,835.9060561
"341",6037185320,23,1,1,0.23,0.11,0.55,0.45,0.11,42202,13177.65,12.45587973,2390.883961
"342",6037186100,23,0,0,0.16,0.16,0.51,0.1,0.04,92569,9582.937,11.80853912,2325.538793
"343",6037186201,23,0,0,0.18,0.16,0.64,0.19,0.01,61733,15881.64,11.74162162,996.7967256
"344",6037186202,23,0,0,0.19,0.12,0.55,0.08,0.04,95089,12732.4,11.83627425,1551.732783
"345",6037186203,22,0,0,0.22,0.14,0.44,0.1,0.09,114461,10498.87,11.7845552,227.0274109
"346",6037186301,21,0,0,0.23,0.09,0.49,0.3,0.08,53125,6486.32,11.80898265,1957.306293
"347",6037186302,23,0,0,0.16,0.15,0.49,0.17,0.1,78264,7831.776,11.88924998,1477.231049
"348",6037186401,24,1,0,0.29,0.1,0.64,0.36,0.06,41450,9377.344,11.98082094,2264.840515
"349",6037186403,23,1,0,0.2,0.19,0.63,0.3,0.06,59861,12806.59,11.94222572,1901.069575
"350",6037186404,23,0,0,0.23,0.1,0.62,0.24,0.08,62083,16986.85,12.05494302,739.4212147
"351",6037187101,23,0,0,0.15,0.22,0.4,0.19,0.03,76522,11708.63,11.96632968,2339.096356
"352",6037187102,23,1,1,0.19,0.13,0.59,0.21,0.09,56683,4955.6,12.23722675,2406.039789
"353",6037187200,23,1,1,0.15,0.12,0.46,0.28,0.07,76042,8356.792,12.06757527,3663.348872
"354",6037187300,23,1,1,0.15,0.11,0.3,0.04,0.07,112250,7970.428,12.09359499,2607.939633
"355",6037188100,24,1,1,0.12,0.1,0.53,0.18,0.02,62500,4838.825,11.89731689,3049.219419
"356",6037188201,23,0,0,0.13,0.08,0.31,0.02,0.06,81475,11943.4,12.00322844,1685.771823
"357",6037188202,22,0,0,0.11,0.21,0.31,0.02,0.04,113267,8281.342,11.94592608,1833.274201
"358",6037188300,23,0,0,0.18,0.16,0.59,0.11,0.09,114318,10867.16,11.96632968,2079.063259
"359",6037189101,24,0,0,0.1,0.13,0.26,0.05,0.06,81591,16520.32,11.9949196,915.4867573
"360",6037189102,23,0,0,0.1,0.14,0.23,0.02,0.05,85708,13921.03,11.92720438,1382.72165
"361",6037189201,24,0,0,0.09,0.12,0.23,0.1,0.06,41950,25573.69,11.99265418,923.724974
"362",6037189202,22,0,0,0.15,0.19,0.19,0.04,0.07,118018,6007.775,11.92720438,1110.908573
"363",6037189300,22,0,0,0.2,0.23,0.21,0.05,0.07,174293,4249.017,11.90145406,1188.132862
"365",6037189600,23,1,0,0.09,0.09,0.23,0.06,0.07,74760,9420.538,11.78493345,3466.154182
"366",6037189702,22,1,0,0.09,0.18,0.17,0.02,0.15,96793,3908.281,11.78433174,3264.585567
"367",6037189903,24,0,0,0.01,0.13,0.22,0.05,0.1,64975,64435.08,11.7676418,1371.686245
"368",6037189904,24,0,0,0.05,0.09,0.31,0.04,0.06,49960,39515.17,11.7676418,1544.205696
"369",6037189905,23,0,0,0.05,0.19,0.16,0.02,0.07,72837,24379.57,11.7676418,1170.337655
"370",6037190201,24,0,0,0.06,0.13,0.4,0.1,0.12,30053,30049.76,11.97058361,1687.761441
"371",6037190202,24,0,0,0.03,0.16,0.44,0.06,0.07,32418,39515.89,11.98642408,1547.893209
"372",6037190401,24,0,0,0.07,0.1,0.36,0.13,0.1,48188,46189.66,11.99265418,946.4740916
"373",6037190402,24,0,0,0.08,0.15,0.33,0.09,0.03,40000,39093.91,11.99265418,1197.219916
"374",6037190510,24,0,0,0.15,0.08,0.57,0.15,0.05,41950,32953.12,12.00004387,1447.258287
"375",6037190520,24,0,0,0.15,0.15,0.53,0.19,0.09,41011,42242.84,11.99265418,1119.303534
"376",6037190801,24,0,0,0.1,0.16,0.53,0.15,0.17,25858,21426.58,11.97617641,1146.0744
"377",6037190802,24,0,0,0.1,0.09,0.59,0.28,0.09,50167,15866.81,11.90677464,1142.09996
"378",6037190901,24,1,0,0.19,0.08,0.66,0.37,0.04,38140,24235.57,12.00979423,2017.056531
"379",6037190902,24,0,0,0.16,0.1,0.52,0.22,0.03,46406,18709.95,11.8825333,1277.835174
"380",6037191000,24,0,0,0.1,0.05,0.44,0.1,0.05,64816,17782.85,11.97617641,1781.690134
"381",6037191110,24,0,0,0.06,0.21,0.38,0.24,0.04,37700,33026.38,12.00979423,1711.647449
"382",6037191120,24,1,0,0.14,0.19,0.6,0.28,0.13,40071,26605.33,12.00979423,2187.349198
"383",6037191201,24,0,0,0.09,0.22,0.44,0.15,0.04,45332,19976.67,12.01277774,1008.189973
"384",6037191203,24,0,0,0.13,0.16,0.64,0.26,0.15,26919,30076.51,12.01277774,1067.811022
"385",6037191204,23,0,0,0.17,0.13,0.63,0.22,0.06,41453,26184.91,12.01277774,854.707278
"386",6037191301,23,0,0,0.17,0.13,0.74,0.24,0.02,36875,21058.12,12.03217459,903.172948
"387",6037191302,24,0,0,0.13,0.09,0.66,0.22,0.07,45982,11935.85,12.03217459,997.6314754
"388",6037191410,24,0,0,0.18,0.08,0.75,0.29,0.07,42538,38643.75,12.08445864,902.2727865
"389",6037191420,24,0,0,0.16,0.07,0.71,0.24,0.04,61190,35296.56,12.08445864,813.7866398
"390",6037191500,23,0,0,0.16,0.13,0.66,0.29,0.06,49726,23950.11,12.05932002,2100.439241
"391",6037191610,23,1,0,0.19,0.09,0.7,0.3,0.08,48767,26257.77,12.01439591,3183.01241
"392",6037191620,24,1,0,0.17,0.2,0.77,0.42,0.16,27306,28655.67,12.01439591,3347.279442
"393",6037191710,24,0,0,0.17,0.13,0.63,0.4,0.07,30085,10785.16,11.8825333,1296.874125
"394",6037191720,24,1,0,0.24,0.09,0.61,0.4,0.04,32355,31590.12,12.00979423,1452.625354
"395",6037191810,24,0,0,0.18,0.07,0.51,0.33,0.07,49491,21572.23,11.90037867,906.8688774
"396",6037191820,24,0,0,0.13,0.09,0.54,0.17,0.05,56996,20323.92,11.90037867,953.4233513
"397",6037191901,24,0,0,0.08,0.08,0.34,0.08,0.05,57000,10250.6,11.89127311,1457.240744
"398",6037191902,23,0,0,0.14,0.08,0.16,0.04,0.03,94432,9941.989,11.89127311,1539.686215
"399",6037192001,23,0,0,0.11,0.18,0.23,0.05,0.07,74063,11564.65,11.89127311,1407.46846
"400",6037192002,23,0,0,0.11,0.12,0.23,0.03,0.1,111111,7836.415,11.76734525,1048.647919
"401",6037192300,23,0,0,0.09,0.17,0.32,0.04,0.09,88988,7253.194,11.84738147,1171.660996
"402",6037192410,23,0,0,0.13,0.14,0.47,0.06,0.05,73750,14012.24,11.92386634,1111.217214
"403",6037192420,24,0,0,0.19,0.1,0.7,0.24,0.03,56194,34118.02,12.01439591,1375.9775
"404",6037192510,24,0,0,0.2,0.12,0.69,0.35,0.06,49464,29187.25,12.01439591,1551.218903
"405",6037192520,24,0,0,0.25,0.09,0.72,0.38,0.02,45823,44335.65,12.04695849,2053.536003
"406",6037192610,23,0,0,0.19,0.13,0.68,0.28,0.06,35948,23087.48,12.10279177,3082.310819
"407",6037192620,24,0,0,0.2,0.07,0.71,0.46,0.06,40850,37665.21,12.10279177,2209.398157
"408",6037192700,23,0,0,0.14,0.1,0.63,0.21,0.03,52603,16816.24,12.16076534,2499.944951
"409",6037194101,52,0,0,0.1,0.11,0.28,0.02,0.05,86417,3337.873,11.55801526,1103.786375
"410",6037194102,22,0,0,0.14,0.22,0.2,0.04,0.09,122829,2359.498,11.55141434,1025.255057
"411",6037194200,22,0,0,0.19,0.13,0.22,0.02,0.08,168227,3506.094,11.58761166,1919.299481
"412",6037194300,22,0,0,0.17,0.16,0.1,0,0.04,177383,3418.941,11.50092642,1492.334209
"413",6037194401,23,0,0,0.06,0.13,0.27,0.03,0.07,86800,13295.88,11.72971837,1296.260459
"414",6037194402,23,0,0,0.05,0.16,0.13,0.03,0.03,100368,15733.32,11.71336866,1354.266529
"415",6037194500,23,0,0,0.12,0.18,0.17,0.03,0.06,113571,7630.049,11.72971837,1445.786586
"416",6037195100,23,0,0,0.2,0.15,0.27,0.04,0.08,127768,8231.465,12.00322844,987.9833434
"417",6037195201,23,0,0,0.13,0.12,0.31,0.05,0.04,85114,13483.95,12.00420537,864.4698399
"418",6037195202,23,0,0,0.18,0.1,0.21,0.06,0.07,117630,9746.578,12.0137843,847.3236828
"419",6037195300,23,0,0,0.12,0.09,0.35,0.12,0.09,75104,13785.62,12.03217459,1000.749302
"420",6037195400,23,0,0,0.08,0.14,0.26,0.03,0.05,98461,11188.52,12.13679062,1155.021845
"421",6037195500,23,0,0,0.12,0.14,0.43,0.07,0.05,99660,11824.48,12.17613597,2922.933251
"422",6037195600,23,0,0,0.14,0.11,0.51,0.22,0.05,72035,14472.2,12.22276714,3462.501109
"423",6037195710,23,1,0,0.19,0.1,0.58,0.27,0.09,45398,24040.21,12.21911535,4804.45687
"424",6037195720,23,1,0,0.12,0.18,0.62,0.33,0.04,41136,17925.03,12.21911535,5637.221549
"425",6037195802,23,0,0,0.16,0.13,0.73,0.22,0.07,53889,17314.93,12.19449024,3691.429139
"426",6037195803,23,0,0,0.13,0.09,0.45,0.14,0.08,83167,18076.77,12.22276714,1453.77909
"427",6037195804,23,0,0,0.14,0.13,0.45,0.14,0.04,71467,19533.55,12.22276714,3192.572263
"428",6037195901,23,0,0,0.08,0.12,0.35,0.14,0.08,64138,19918.26,12.08445864,642.6676625
"429",6037195902,23,0,0,0.12,0.07,0.38,0.05,0.05,68875,14560.1,12.08445864,1333.167334
"430",6037195903,23,0,0,0.11,0.1,0.51,0.18,0.04,52446,21843.95,12.16076534,2792.874727
"431",6037197200,23,0,0,0.18,0.16,0.68,0.27,0.01,59719,13605.76,12.25891972,5312.817073
"432",6037197300,23,0,0,0.09,0.12,0.42,0.14,0.03,83843,16040.83,12.35660149,812.3080413
"433",6037197410,23,1,1,0.16,0.12,0.3,0.11,0.04,100556,8050.784,12.11289442,2810.898503
"434",6037197420,23,0,0,0.15,0.11,0.57,0.23,0.06,65438,14995.18,12.25375816,3145.776301
"435",6037197500,23,1,0,0.15,0.09,0.55,0.21,0.06,75571,17428.01,12.37542981,2450.706272
"436",6037197600,23,1,0,0.11,0.09,0.56,0.19,0.05,74038,14447.37,12.53587816,3417.885186
"437",6037197700,23,1,0,0.15,0.14,0.66,0.29,0.05,54759,19678.55,12.80327609,2097.011999
"438",6037199110,22,0,0,0.23,0.16,0.64,0.41,0.13,59395,7767.308,12.29318207,1030.181306
"439",6037199120,23,0,0,0.25,0.15,0.61,0.4,0.13,38970,12387.91,12.44209355,899.6802936
"440",6037199201,23,0,0,0.25,0.1,0.82,0.39,0.14,34277,23986.71,12.70430833,946.9841038
